,problem_id,problem,dim,size,seed,metric,feature.ela_meta.lin_simple.adj_r2,feature.ela_meta.lin_simple.intercept,feature.ela_meta.lin_simple.coef.min,feature.ela_meta.lin_simple.coef.max,feature.ela_meta.lin_simple.coef.max_by_min,feature.ela_meta.lin_w_interact.adj_r2,feature.ela_meta.quad_simple.adj_r2,feature.ela_meta.quad_simple.cond,feature.ela_meta.quad_w_interact.adj_r2,feature.ela_distr.skewness,feature.ela_distr.kurtosis,feature.ela_distr.number_of_peaks,feature.disp.ratio_mean_02,feature.disp.ratio_mean_05,feature.disp.ratio_mean_10,feature.disp.ratio_mean_25,feature.disp.ratio_median_02,feature.disp.ratio_median_05,feature.disp.ratio_median_10,feature.disp.ratio_median_25,feature.disp.diff_mean_02,feature.disp.diff_mean_05,feature.disp.diff_mean_10,feature.disp.diff_mean_25,feature.disp.diff_median_02,feature.disp.diff_median_05,feature.disp.diff_median_10,feature.disp.diff_median_25,feature.ic.h_max,feature.ic.eps_s,feature.ic.eps_max,feature.ic.eps_ratio,feature.ic.m0,feature.pca.expl_var.cov_x,feature.pca.expl_var.cor_x,feature.pca.expl_var.cov_init,feature.pca.expl_var.cor_init,feature.pca.expl_var_PC1.cov_x,feature.pca.expl_var_PC1.cor_x,feature.pca.expl_var_PC1.cov_init,feature.pca.expl_var_PC1.cor_init,feature.vm.sector_30,feature.vm.sector_45,feature.vm.sector_60,feature.vm.sector_90,feature.vm.sector_120,feature.vm.sector_135,feature.vm.sector_150,feature.vm.ratio_0.05,feature.vm.ratio_0.25,feature.vm.ratio_0.5,feature.vm.ratio_0.75,feature.vm.ratio_0.95,feature.vm.ic_0,feature.vm.ic_1,feature.vm.ic_2,feature.vm.ic_3,feature.vm.icp_0,feature.vm.icp_1,feature.vm.icp_2,feature.vm.icp_3,feature.vm.ic_max,feature.vm.ic_max_eps,feature.vm.icp_init,feature.vm.eps_ic_s,feature.vm.eps_icp_half,feature.vm.eps_min,feature.vm.eps_max,feature.vm.gic_eps1_0,feature.vm.gic_eps1_1,feature.vm.gic_eps1_2,feature.vm.gic_eps1_3,feature.vm.gic_eps2_0,feature.vm.gic_eps2_1,feature.vm.gic_eps2_2,feature.vm.gic_eps2_3,feature.vm.gicp_eps1_0,feature.vm.gicp_eps1_1,feature.vm.gicp_eps1_2,feature.vm.gicp_eps1_3,feature.vm.gicp_eps2_0,feature.vm.gicp_eps2_1,feature.vm.gicp_eps2_2,feature.vm.gicp_eps2_3,nu,length_scale,metric_value
0,bbob.attractive_sector_8,bbob.attractive_sector,8,40,11,R2_cv,0.7071413389111763,531138.9012192347,1534.0780475627716,61284.25110537357,39.94858749379629,0.9108923543480858,0.8296128818209811,4.472361510059151,1.0,0.1264363377759406,-0.3706976255335235,1.0,,0.687379341289465,0.7927307180050491,0.91975174875649,,0.6842996970932503,0.8154499153516466,0.9025809037004074,,-3.488839182589029,-2.313120301626153,-0.8955685923873702,,-3.539063896682924,-2.0688435699780925,-1.092087664747039,0.9264474565214148,4.86986986986987,15459.277364194786,4.48948948948949,0.5,0.875,0.875,0.1111111111111111,0.7777777777777778,0.2314496030409216,0.21335227233685997,0.9999999990216916,0.24468966573087095,0.07431936539728679,0.14004448690235413,0.2415079984504037,0.4121231255293502,0.5749632679745345,0.7050342481013862,0.7935158021176703,16.0,61.0,106.0,140.0,174.0,0.3808689949168214,0.7801381006700675,0.4014154836490033,0.0,0.42936196706485097,0.11020903377001136,0.012232266575604483,0.0,0.8350887651435384,0.06860630030761404,0.42936196706485097,0.3084627381559743,0.06628305096848935,0.0002780944495735312,0.3084627381559743,0.7996513455781493,0.822790690964882,0.6707898363900887,0.5995911727943953,0.7257054757883056,0.807291608590438,0.7127506092798748,0.5500342357752961,0.42936196706485097,0.3344123272834661,0.2938217184678939,0.2938217184678939,0.42936196706485097,0.20515867355139622,0.1477725151725615,0.1355402485969571,1.0,10.47474645757966,0.5710207987304262
1,bbob.attractive_sector_8,bbob.attractive_sector,8,44,11,R2_cv,0.6888856422423084,527912.1885603365,3698.6357138710846,57896.46078111551,15.653463941848878,0.8902744979646158,0.8265465061264718,7.948018176699497,1.0,0.17736941504826348,-0.11990963521715514,1.0,,0.7095843599867445,0.839415540705549,0.9345013690006255,,0.6924958045393473,0.8515745477233576,0.91339144489595,,-3.199041623685299,-1.768900495085246,-0.7214929845095099,,-3.4063843736257446,-1.6441861566346745,-0.9594081416898597,0.8710080911692155,4.929929929929929,20865.78215788355,4.48948948948949,0.5952380952380952,0.875,0.875,0.1111111111111111,0.7777777777777778,0.22444277532205076,0.20829573637463064,0.9999999989434009,0.23396540999329016,0.09396777971403379,0.15127458398622556,0.24884810725536793,0.41101518125969977,0.5558565600038424,0.6960862769775575,0.7893295273833012,16.0,60.0,107.0,144.0,174.0,0.38296667684451063,0.7403573051677219,0.24936427083265308,0.0,0.45071729728572646,0.08004724631572008,0.0,0.0,0.8416361345751031,0.05867650859261684,0.45071729728572646,0.3224810203515995,0.05674880112699085,0.00029073262588767885,0.362647218235325,0.7812217286561739,0.7900579777291147,0.6244714456907139,0.5974416600423229,0.7278895961123716,0.8072095897506164,0.6701096912387468,0.5532884151171507,0.45071729728572646,0.32854745692462317,0.30299341908229416,0.30299341908229416,0.45071729728572646,0.20221708667682328,0.14772387820343225,0.14772387820343225,3.0,7.73718120382763,0.47579951606477494
2,bbob.attractive_sector_8,bbob.attractive_sector,8,48,11,R2_cv,0.6773876129993823,531382.1540970735,2331.7955933934195,66420.31466825149,28.484621403538732,0.8278934164400769,0.7774396187524132,6.854725811147816,1.0,0.33941928226608625,-0.1974861677348554,1.0,,0.7089028726438112,0.8386093630349152,0.916975536296081,,0.6914137724499214,0.8502439533989805,0.9077573576712438,,-3.209631013792092,-1.7794898851920387,-0.9154260504999421,,-3.4237202068740107,-1.6615219898829405,-1.023418967799408,0.9026391179468088,5.070070070070069,14762.81471909391,4.48948948948949,0.5869565217391305,0.875,0.875,0.1111111111111111,0.7777777777777778,0.2205006405926352,0.19854991028607302,0.9999999990899359,0.23743017938674307,0.12441118722247357,0.17234671163985518,0.2581171037170153,0.3956999163150562,0.5507504798794085,0.6879140781207581,0.7938535350546864,7.0,59.0,110.0,143.0,175.0,0.3895460535277346,0.5855117709592266,0.06885437874037864,0.0,0.4808844824404831,0.06713090703844746,0.0,0.0,0.8345123603720963,0.054835601392463795,0.4808844824404831,0.4424138685504816,0.056497743451479586,0.0002685244441283643,0.508576358086665,0.7847299881985715,0.7599483921558738,0.6113012022728247,0.5933019594026449,0.7529651719419161,0.7442806352924065,0.5819161523977034,0.5581348526270589,0.4808844824404831,0.3594914562294816,0.3113505048487738,0.3113505048487738,0.4808844824404831,0.18852393324944902,0.1695339775917093,0.1695339775917093,2.5,7.804131208050426,0.5279250539882339
3,bbob.attractive_sector_8,bbob.attractive_sector,8,52,11,R2_cv,0.6805702400258932,543949.0029660775,3202.996816620249,65115.23915308131,20.32947357774457,0.829853450994398,0.797832420564581,44.918446625369135,1.0,0.3972032487888921,-0.41407110793305835,1.0,0.6880445053248659,0.7010689008232105,0.8622786966906145,0.903079949747745,0.6838571717595187,0.6838571717595187,0.864808190876382,0.8978362942660546,-3.478050323875113,-3.3328388954677726,-1.5354806430915282,-1.0805798196338596,-3.5463180401022445,-3.5463180401022445,-1.51650807401664,-1.146016801027642,0.8717811978950114,5.070070070070069,11459.730613852396,4.54954954954955,0.56,0.875,0.875,0.1111111111111111,0.7777777777777778,0.20872495205283875,0.2016453513856679,0.999999999181692,0.24916383176419565,0.11876113712891607,0.18435780402645496,0.2441386106071977,0.3776812882969837,0.5720257635092802,0.7085225746692595,0.8161708292449403,7.0,61.0,109.0,141.0,174.0,0.39509364688992304,0.5799485678110395,0.06340777615133451,0.0,0.47089528885266646,0.051006816818869045,0.0,0.0,0.8148540976285616,0.051036475061528495,0.47089528885266646,0.4166343606440907,0.052216791128700334,0.0002528774933373608,0.47894155417047024,0.771709669937138,0.7699212491169072,0.6011442252966545,0.5922884244570815,0.7699003774187119,0.7292650023484741,0.585460287083204,0.564497229138345,0.47089528885266646,0.3310048110299984,0.29090133026295517,0.29090133026295517,0.47089528885266646,0.19089729464153712,0.17999395858971123,0.17999395858971123,3.0,8.38966404615049,0.6851934370672925
4,bbob.attractive_sector_8,bbob.attractive_sector,8,56,11,R2_cv,0.6861016494796731,540557.5581535203,3888.127313006984,69958.69412209511,17.992902106899052,0.8290153119038144,0.8083513064362484,42.80766013995351,1.0,0.4513121782795637,-0.49104789932882964,2.0,0.6896477971622317,0.702702542306315,0.8686825759522256,0.9028469696921769,0.6859087979033576,0.6859087979033576,0.8674026845324811,0.8986988293043071,-3.452130714620825,-3.3069192862134846,-1.4606788957034649,-1.080659189390195,-3.5127654386418783,-3.5127654386418783,-1.4829554725562737,-1.1329424349947281,0.8839067701854968,5.070070070070069,14430.271717691794,4.48948948948949,0.6296296296296297,0.875,0.875,0.1111111111111111,0.7777777777777778,0.20463751070494032,0.1982699068376283,0.9999999992315797,0.248132309346572,0.1093530403013532,0.18783519942512797,0.24524901183452547,0.37518400633872656,0.5667564895919389,0.6931025033789384,0.7905301049868737,7.0,61.0,110.0,143.0,175.0,0.40229043169588746,0.6064539581424652,0.0887818869175939,0.0,0.4922023908690568,0.05376296594077183,0.0,0.0,0.8282970948249763,0.05095018120556353,0.4922023908690568,0.40465767911104633,0.0586533017514135,0.0002456082100264651,0.46517377357173784,0.7958068276064796,0.7782847402929028,0.6075215677450503,0.5899414591226575,0.785202193096727,0.752191312355684,0.5874225522923517,0.5621942892059251,0.4922023908690568,0.34062461993947785,0.30638526909789815,0.30638526909789815,0.4922023908690568,0.20534073687035073,0.18581712177115858,0.18581712177115858,2.0,9.257820664613034,0.617593836236724
5,bbob.attractive_sector_8,bbob.attractive_sector,8,61,11,R2_cv,0.712583378360814,545127.6059870914,2967.892928787297,76706.12740081627,25.845314922516078,0.8476046155433883,0.8237255451194045,14.22857567837425,1.0,0.3839210698112675,-0.7920634858724473,2.0,0.6887978196538024,0.7923680846829476,0.8765505184927607,0.9064820090616253,0.6866054664786508,0.7850487860981493,0.8830942808430134,0.8967841037023848,-3.4658568434176598,-2.3123954138527445,-1.3748561460021111,-1.0415093124214891,-3.5014176211097325,-2.4015542312693086,-1.3061355616686061,-1.1531852646385907,0.8871296206824131,5.050050050050049,15823.937132988389,4.56956956956957,0.559322033898305,0.875,0.875,0.1111111111111111,0.7777777777777778,0.1918460836301536,0.18948848948990443,0.9999999993160782,0.24546015925709044,0.11651493775210375,0.18293592759560648,0.24721445489166605,0.36889957974034265,0.5604476864923222,0.7052226997737309,0.7999155674990739,7.0,61.0,109.0,140.0,173.0,0.3930571476233394,0.6316218480236531,0.11467907967236857,0.0,0.47441836989962427,0.05607969173077422,0.0,0.0,0.8155684469460911,0.07380692007699874,0.47441836989962427,0.3810503958634271,0.05685878279132174,0.00023127969760388387,0.44248912434425036,0.7916986785778029,0.7913546531135143,0.6140013378021334,0.5921484351663309,0.7771343764995221,0.7630511619371756,0.6001780363655274,0.5639935496232364,0.47441836989962427,0.3314417968993964,0.2943889960664875,0.2943889960664875,0.47441836989962427,0.1990562647310021,0.18002937383313677,0.18002937383313677,3.0,9.114888670780186,0.6404494600972603
6,bbob.attractive_sector_8,bbob.attractive_sector,8,65,11,R2_cv,0.7195052066581854,549760.5221330122,1704.0945114181968,73763.49393958593,43.286034574571694,0.8412168930918449,0.8325619912534711,7.818887854823419,1.0,0.41202261198608514,-0.74297157606689,2.0,0.6850367479738405,0.6586032138254809,0.8112509329364941,0.9192017247940495,0.6827178759099547,0.6347641987063671,0.8097339327531866,0.9107257208540985,-3.5270025165468546,-3.823008926382717,-2.1136384332022473,-0.9047903784037761,-3.56503733939428,-4.103853228509836,-2.1378627494377476,-1.00310138655124,0.863833863169787,5.070070070070069,25669.02715491952,4.56956956956957,0.5555555555555556,0.875,0.875,0.1111111111111111,0.7777777777777778,0.18407068539650448,0.1824752012449139,0.9999999993129574,0.22980104600801765,0.12919012861611345,0.1955252294814714,0.2587718317225798,0.36219139301988573,0.5560683895135131,0.6866175661528893,0.7765261019270431,8.0,58.0,111.0,144.0,175.0,0.39853359899892976,0.6456974265043114,0.12132161710888734,0.0,0.5046704617458406,0.06388282540443821,0.0,0.0,0.8178803230083411,0.06244617852882348,0.5046704617458406,0.37864576842893793,0.060060922472560827,0.00022982020166335715,0.4396967863768529,0.7845245459917839,0.7895824237862974,0.6123515431947979,0.5888014582042208,0.7727122347764648,0.759761560664457,0.6047350825461962,0.5623747683535988,0.5046704617458406,0.35054993938765217,0.31179718599433487,0.31179718599433487,0.5046704617458406,0.2180033477626267,0.19287327575150584,0.19287327575150584,3.0,9.240372185471271,0.7159468708734406
7,bbob.attractive_sector_8,bbob.attractive_sector,8,69,11,R2_cv,0.7192652046047529,552069.9652090867,1958.9485987104943,72923.4035203745,37.22578712293797,0.854325966881357,0.8340047418669413,9.580217203150289,1.0,0.32358914619734536,-0.7963478821922396,1.0,0.6865284628685292,0.6600373678714634,0.8130174879476972,0.9115742590795197,0.6850331411784653,0.6369168411884466,0.8124799409029501,0.901208932868677,-3.5026707768136145,-3.798677186649477,-2.089306693469007,-0.9880522534023815,-3.527061476320158,-4.065877365435714,-2.0998868863636257,-1.106282001818105,0.8559319340328051,5.070070070070069,13462.60579298911,4.48948948948949,0.582089552238806,0.875,0.875,0.1111111111111111,0.7777777777777778,0.18397080803179564,0.18163855015997887,0.9999999992993085,0.22584653607788863,0.14316489207470018,0.20104487157657322,0.25947632096889794,0.37297688880094154,0.5464187925203041,0.6831684377970986,0.7809678246328136,7.0,57.0,110.0,145.0,174.0,0.3986425267292375,0.6623202792892058,0.1277626795169445,0.0,0.514229363935248,0.06244521939335995,0.0,0.0,0.8234253206987047,0.0646859970168408,0.514229363935248,0.3735399914336779,0.06310143457951427,0.00023223173558358567,0.44431058319405503,0.8005696606337191,0.7885713156848122,0.6073572758276152,0.5867715209577657,0.7646427223414249,0.7728527884276771,0.6082730374810698,0.5623399630405891,0.514229363935248,0.3530312806265089,0.31547745250554043,0.31547745250554043,0.514229363935248,0.223643302702099,0.1987519114297075,0.1987519114297075,3.0,9.372301487550546,0.7902036482679093
8,bbob.attractive_sector_8,bbob.attractive_sector,8,73,11,R2_cv,0.7208590466883614,545691.0766408754,1153.1860667066294,73190.32002041955,63.46791912726012,0.8419939598022734,0.8397710899117713,4.465540839721138,1.0,0.3762686181299802,-0.8350393692768505,2.0,0.6890632380354103,0.6624743335907047,0.809228826385136,0.9211278451059774,0.686427856225504,0.6382135923216686,0.8179859491853931,0.9175624398177251,-3.4615670151634887,-3.757573424999351,-2.123799057586007,-0.8780603749488662,-3.504308471590832,-4.043124360706388,-2.0340881448860006,-0.9212764789839767,0.8385795012753836,5.11011011011011,19028.06511488976,4.56956956956957,0.5070422535211268,0.875,0.875,0.1111111111111111,0.7777777777777778,0.1875149593165257,0.18653212212125986,0.9999999993316678,0.23381326874915773,0.1296974884371633,0.18395805398303414,0.25807448521790755,0.3621713423258035,0.5404015569464315,0.6845225852829404,0.7753206847978903,8.0,58.0,113.0,145.0,174.0,0.3877550281324656,0.6504946707705884,0.1592368596023546,0.0,0.4972218015392478,0.05334372738620585,0.0,0.0,0.8302839943247081,0.05897015568605659,0.4972218015392478,0.37599741858779256,0.060946903702104024,0.00022821277766627235,0.43662142937713033,0.8073528171427962,0.7880222607443855,0.617956562860152,0.5902155173939226,0.7614520497388776,0.7735384902991156,0.6233656854441132,0.560424880886702,0.4972218015392478,0.3443787665040906,0.3143167030327554,0.3143167030327554,0.4972218015392478,0.20618676242136302,0.1829050985064924,0.1829050985064924,2.5,10.012709512559228,0.8237842385887635
9,bbob.attractive_sector_8,bbob.attractive_sector,8,77,11,R2_cv,0.7284620264803341,551318.8917387491,1068.7288382909537,75448.89286214588,70.59685315762525,0.8526168715027,0.8417563171156478,3.1539014410539528,1.0,0.32991656694378985,-0.9464253198508801,2.0,0.6843906982212673,0.6579820932146607,0.8037414433681329,0.913750716665633,0.680172559924734,0.6323976641262382,0.8105317871265326,0.9073303436166827,-3.537573313961655,-3.8335797237975173,-2.1998053563841733,-0.96674325297891,-3.607084926245557,-4.145900815361113,-2.1368645995407256,-1.045148973402517,0.846268390939784,5.11011011011011,19925.74870797364,4.54954954954955,0.5466666666666666,0.875,0.875,0.1111111111111111,0.7777777777777778,0.18809893661372415,0.1867496568520158,0.9999999993433066,0.23048707351805348,0.13614207496752068,0.19968082934659173,0.271353012364727,0.3728642395665669,0.5507348588479378,0.6862799819308748,0.7872556533345848,9.0,53.0,112.0,144.0,174.0,0.3922569360633679,0.6647144785194546,0.18172734793124345,0.0,0.5114358188233297,0.050121045967837896,0.0010787992284002111,0.0,0.8304474199969287,0.062463075799390935,0.5114358188233297,0.3694703259348151,0.058605510617365686,0.00022425113891349712,0.42904193977711186,0.8032701973703933,0.7981449677539575,0.6236843411942603,0.5869469623337031,0.770793395096974,0.7710034395106078,0.6326088754303362,0.5631081434982568,0.5114358188233297,0.3417338486793801,0.3126966803597022,0.3126966803597022,0.5114358188233297,0.21982301611178745,0.1998179376920276,0.19873913846362742,2.5,9.970773159428612,0.8096441431321837
