,problem_id,problem,dim,size,seed,metric,feature.ela_meta.lin_simple.adj_r2,feature.ela_meta.lin_simple.intercept,feature.ela_meta.lin_simple.coef.min,feature.ela_meta.lin_simple.coef.max,feature.ela_meta.lin_simple.coef.max_by_min,feature.ela_meta.lin_w_interact.adj_r2,feature.ela_meta.quad_simple.adj_r2,feature.ela_meta.quad_simple.cond,feature.ela_meta.quad_w_interact.adj_r2,feature.ela_distr.skewness,feature.ela_distr.kurtosis,feature.ela_distr.number_of_peaks,feature.disp.ratio_mean_02,feature.disp.ratio_mean_05,feature.disp.ratio_mean_10,feature.disp.ratio_mean_25,feature.disp.ratio_median_02,feature.disp.ratio_median_05,feature.disp.ratio_median_10,feature.disp.ratio_median_25,feature.disp.diff_mean_02,feature.disp.diff_mean_05,feature.disp.diff_mean_10,feature.disp.diff_mean_25,feature.disp.diff_median_02,feature.disp.diff_median_05,feature.disp.diff_median_10,feature.disp.diff_median_25,feature.ic.h_max,feature.ic.eps_s,feature.ic.eps_max,feature.ic.eps_ratio,feature.ic.m0,feature.pca.expl_var.cov_x,feature.pca.expl_var.cor_x,feature.pca.expl_var.cov_init,feature.pca.expl_var.cor_init,feature.pca.expl_var_PC1.cov_x,feature.pca.expl_var_PC1.cor_x,feature.pca.expl_var_PC1.cov_init,feature.pca.expl_var_PC1.cor_init,feature.vm.sector_30,feature.vm.sector_45,feature.vm.sector_60,feature.vm.sector_90,feature.vm.sector_120,feature.vm.sector_135,feature.vm.sector_150,feature.vm.ratio_0.05,feature.vm.ratio_0.25,feature.vm.ratio_0.5,feature.vm.ratio_0.75,feature.vm.ratio_0.95,feature.vm.ic_0,feature.vm.ic_1,feature.vm.ic_2,feature.vm.ic_3,feature.vm.icp_0,feature.vm.icp_1,feature.vm.icp_2,feature.vm.icp_3,feature.vm.ic_max,feature.vm.ic_max_eps,feature.vm.icp_init,feature.vm.eps_ic_s,feature.vm.eps_icp_half,feature.vm.eps_min,feature.vm.eps_max,feature.vm.gic_eps1_0,feature.vm.gic_eps1_1,feature.vm.gic_eps1_2,feature.vm.gic_eps1_3,feature.vm.gic_eps2_0,feature.vm.gic_eps2_1,feature.vm.gic_eps2_2,feature.vm.gic_eps2_3,feature.vm.gicp_eps1_0,feature.vm.gicp_eps1_1,feature.vm.gicp_eps1_2,feature.vm.gicp_eps1_3,feature.vm.gicp_eps2_0,feature.vm.gicp_eps2_1,feature.vm.gicp_eps2_2,feature.vm.gicp_eps2_3,nu,length_scale,metric_value
0,bbob.attractive_sector_4,bbob.attractive_sector,4,20,11,vm_angles_ext,0.6390234215723329,318871.85122956417,17091.13441779636,71065.82229753706,4.158051803953919,0.8781965346015106,0.8048765549811134,2.8829942801782944,1.0,1.459217029218113,1.3961903787261667,1.0,,,0.8578793057168619,0.8723010109114724,,,0.8340127447222315,0.8116477107094414,,,-1.1592997792927884,-1.0416597710345314,,,-1.3927291989065234,-1.5803847863913907,0.7080343955788913,5.150150150150149,7925.273316771486,4.669669669669669,0.3333333333333333,1.0,1.0,0.2,0.8,0.480745685191472,0.3824317688621637,0.9999999995566347,0.3878306988687138,0.1370947851204364,0.21344133596996684,0.26170209455525645,0.36120665900762267,0.5714344152775698,0.7235821311695676,0.874503761217525,6.0,58.0,116.0,135.0,163.0,0.4818020718029612,0.43868663514998396,0.18393023359348068,0.0,0.4441050013882533,0.0,0.0,0.0,0.7631609761498427,0.05115715622754566,0.4441050013882533,0.6746828083123352,0.0471422345925948,2.363776762232019e-05,0.6746828083123352,0.6917724855534948,0.6458121519318608,0.5864724976240376,0.5864724976240376,0.7947050089527435,0.6424704059117314,0.5554107770878157,0.5704352865792215,0.4441050013882533,0.2327426786795411,0.2327426786795411,0.2327426786795411,0.4441050013882533,0.21136232270871222,0.21136232270871222,0.21136232270871222,0.5,7.838620900217436,10.2997945638057
1,bbob.attractive_sector_4,bbob.attractive_sector,4,22,11,vm_angles_ext,0.6407104304640275,309477.35935238516,16322.000309728335,67458.50836670754,4.132980461132605,0.831938620856926,0.8135960722727289,2.661742605354623,1.0,1.384474114493881,1.4323330752483505,1.0,,0.8730175145733542,0.757902876467888,0.9009654394849643,,0.8590366305623588,0.7714667809254554,0.8129644725951363,,-1.0178540077815699,-1.940578865121517,-0.7938317161648749,,-1.1483101757241885,-1.8616681908302155,-1.5236213506939231,0.7929944498741988,5.150150150150149,7925.273316771486,4.669669669669669,0.5,1.0,1.0,0.2,0.8,0.46473044294422927,0.3852704298720751,0.9999999995394074,0.37787729360047506,0.13343512168245447,0.19616286079121828,0.23445640869852152,0.32233311380257457,0.5841866938087859,0.7416247753733989,0.8514542388349465,10.0,65.0,112.0,135.0,171.0,0.4583275591414293,0.4681688299343944,0.15713897955983078,0.0,0.41726751695098757,0.025922709448246966,0.0,0.0,0.7668549579489784,0.06734961044131381,0.41726751695098757,0.6995608756686172,0.05304351106378086,2.450938013091642e-05,0.6995608756686172,0.6597514777401717,0.692985265670279,0.5877711814434169,0.5877711814434169,0.7642108004553997,0.6128544634030249,0.5569359387463041,0.5722375238424939,0.41726751695098757,0.24853736983653657,0.22261466038828961,0.22261466038828961,0.41726751695098757,0.19465285656269793,0.19465285656269793,0.19465285656269793,0.5,8.166189673876119,9.144235187252308
2,bbob.attractive_sector_4,bbob.attractive_sector,4,24,11,vm_angles_ext,0.6236940344370436,300352.0765763826,13136.024746077488,67368.15211251345,5.128503745597013,0.8267241285027008,0.8164740288798351,2.6106615245373392,1.0,1.4660198844344845,1.8637038961070633,1.0,,0.8893810459508215,0.7721087398018165,0.9178528168776513,,0.87311499664293,0.7841100040133444,0.8262877827410614,,-0.870374787926762,-1.7930996452667092,-0.6463524963100671,,-1.0169590656359846,-1.7303170807420116,-1.3922702406057192,0.7691559691442149,5.150150150150149,28148.123605075813,4.669669669669669,0.45454545454545453,1.0,1.0,0.2,0.8,0.4609718889098533,0.37440273317257233,0.9999999995111114,0.37338534779264393,0.14346203407492136,0.20101070723793069,0.26020029105163245,0.33548772763722,0.5841147187733324,0.754869791359995,0.8619080281591025,6.0,57.0,112.0,135.0,163.0,0.4414522787273028,0.4682644512813851,0.14028213368113518,0.0,0.41793755451326836,0.02040931995661012,0.0,0.0,0.7746686861911551,0.07008876500481952,0.41793755451326836,0.7280124933169102,0.054350867414405674,2.5506193326958743e-05,0.7280124933169102,0.663407621269638,0.684988676074359,0.5864006965757873,0.5864006965757873,0.7770825717432692,0.613176447724685,0.5808325229605374,0.5756902306129537,0.41793755451326836,0.2385543956060494,0.21814507564943927,0.21814507564943927,0.41793755451326836,0.19979247886382911,0.19979247886382911,0.19979247886382911,0.5,8.223128583681076,9.197092619491038
3,bbob.attractive_sector_4,bbob.attractive_sector,4,26,11,vm_angles_ext,0.6367006842577423,294542.3311154789,11761.27430221937,65341.20258630326,5.555622707819448,0.8197883064444849,0.8318013404486362,2.6277909949630462,1.0,1.3245838758177804,1.466102774547994,1.0,,0.9054659338300032,0.7860727011059067,0.9606635742744168,,0.8901974519397878,0.7994510806674828,0.8901974519397878,,-0.7306019841346547,-1.6533268414746018,-0.3040096744828036,,-0.8631587868431083,-1.5765168019491353,-0.8631587868431083,0.7217132018086354,5.150150150150149,14097.728716289677,4.669669669669669,0.4166666666666667,1.0,1.0,0.2,0.8,0.4507353185895493,0.3714445385429426,0.9999999995259846,0.3746162768776815,0.14085188818560904,0.1981884934142631,0.2462860830308121,0.34810913147830913,0.6010799174422766,0.7456457862839522,0.8506503441742458,6.0,62.0,112.0,135.0,165.0,0.4313029952667879,0.4921205759681687,0.1145200565305099,0.0,0.4304023623170805,0.032517939815304084,0.0,0.0,0.7795669679028493,0.06511622585510426,0.4304023623170805,0.6325750695801207,0.05696190811516232,2.5676411633293735e-05,0.7328709624748494,0.6880761168914235,0.7124415883031583,0.5887204246315683,0.5887204246315683,0.7859731443235156,0.6541593024953585,0.5962280914386124,0.5739564817541223,0.4304023623170805,0.25854305200123284,0.23312051374179457,0.23312051374179457,0.4304023623170805,0.2043772501311518,0.197281848575286,0.197281848575286,0.5,8.872388200032642,9.965788857210425
4,bbob.attractive_sector_4,bbob.attractive_sector,4,28,11,vm_angles_ext,0.6670092427697485,288394.36341237376,14026.285598875475,69455.13732657178,4.951784051234505,0.847027553272985,0.8282955828581995,1.9866668205795537,1.0,1.1843611528925313,0.8069001232396227,1.0,,0.9002841543906723,0.7815741824888888,0.9693529479226859,,0.8909463864674486,0.8001236691097243,0.8909463864674486,,-0.7750847543837773,-1.6978096117237245,-0.23821753390125,,-0.8565507788465707,-1.5699087939525977,-0.8565507788465707,0.7958529294667438,5.150150150150149,18589.56679635688,4.62962962962963,0.5384615384615384,1.0,1.0,0.2,0.8,0.42315240248345587,0.36273850698598853,0.9999999995558704,0.3656803254633081,0.11791666469146844,0.18513168877111336,0.2319480571797385,0.32961967513096435,0.566564675203284,0.740800016994942,0.8402752169826592,13.0,65.0,115.0,135.0,166.0,0.4206308369594579,0.5499090662838818,0.15050066977234647,0.0,0.4254122572522639,0.02342287386586765,0.0,0.0,0.7830435419699316,0.06819533782338666,0.4254122572522639,0.6114059588576947,0.055055679119051355,2.48171510854565e-05,0.7083454519134249,0.6796015776869122,0.7521682194710404,0.6074033667510423,0.5913587069464549,0.8006868749171627,0.6884122544581305,0.5917312840815858,0.5707574374008769,0.4254122572522639,0.2583548976309991,0.24100550548779853,0.24100550548779853,0.4254122572522639,0.19048023348713247,0.18440675176446542,0.18440675176446542,0.5,9.899833689838319,9.201893091988843
5,bbob.attractive_sector_4,bbob.attractive_sector,4,30,11,vm_angles_ext,0.6709885966004921,286898.69285321044,13385.967498895687,69112.89694694184,5.16308566808066,0.8508869762077502,0.8313991490828514,1.994177774884034,1.0,1.1791413388053973,0.975664973662068,1.0,,0.9144300816372649,0.7938548512859374,0.9933696545502041,,0.9055545288218679,0.8132426632905512,0.9284940536446484,,-0.6548400569817066,-1.5775649143216537,-0.050739978198268254,,-0.7298458704913662,-1.4432038855973932,-0.5525762009763175,0.765595150286291,4.929929929929929,24512.600620333396,4.62962962962963,0.4642857142857143,1.0,1.0,0.2,0.8,0.41639415774281263,0.3580427689256355,0.999999999537201,0.3627233608107989,0.13464863779462857,0.19277677619148767,0.24088683564490068,0.3419494229927126,0.6021698063428201,0.7578630535991744,0.860475285179332,12.0,61.0,111.0,134.0,162.0,0.4143870781674835,0.5254024239885947,0.12767002269395086,0.0,0.41834074896707585,0.015227351951224998,0.0,0.0,0.7730850016439696,0.07034929184564448,0.41834074896707585,0.6307172544146513,0.06763147759699509,2.5601002358986688e-05,0.7307185874384421,0.6798224128737469,0.7449164562309969,0.6029744014503221,0.5885938594480148,0.8082810369519101,0.6620619684246059,0.6021268511680993,0.5751557942005613,0.41834074896707585,0.2414538681436451,0.2262265161924201,0.2262265161924201,0.41834074896707585,0.1921142327746557,0.1921142327746557,0.1921142327746557,0.5,10.109667075274334,9.313762551070251
6,bbob.attractive_sector_4,bbob.attractive_sector,4,32,11,vm_angles_ext,0.6739725614300089,282371.73630480026,13446.09549354465,70102.4813986138,5.213593896627417,0.8430340685374929,0.8443191554595969,2.0555120457559815,1.0,1.0997712141037046,0.7185140290019336,1.0,,0.9370986656324792,0.8825010307760563,0.9631200078923643,,0.9413398723567599,0.8681168304608551,0.9045561796485486,,-0.46972012030952914,-0.8774317828878173,-0.27540392432053107,,-0.43607498403230505,-0.9804095790701854,-0.709522193488402,0.7369865469087713,4.969969969969969,22880.984610440457,4.669669669669669,0.4666666666666667,1.0,1.0,0.2,0.8,0.41775591892606,0.35741067134353205,0.9999999995610903,0.36804784065709195,0.1313327529320039,0.18230961331331794,0.22260255954759536,0.31994869273927024,0.5878985569621551,0.7275145600970222,0.8658956107201001,9.0,69.0,111.0,136.0,164.0,0.4150014268270221,0.579216672535393,0.139973553913912,0.0,0.43931895374406643,0.02508038594271184,0.0,0.0,0.7618720269705416,0.07008972332631956,0.43931895374406643,0.6283900903516456,0.07004900162845361,2.5506542072300078e-05,0.7280224474090476,0.6991625133544966,0.7453146601751608,0.6047387542395204,0.5929071201082886,0.7757018376310975,0.709288951884846,0.5887996059213796,0.5680618720224685,0.43931895374406643,0.2786889415947165,0.257592038251346,0.257592038251346,0.43931895374406643,0.18571039809206172,0.18172691549272038,0.18172691549272038,0.5,10.913264985246535,9.033112039952165
7,bbob.attractive_sector_4,bbob.attractive_sector,4,34,11,vm_angles_ext,0.7033506025357424,294101.5617023347,8805.740163012946,75033.61297434151,8.520988762478796,0.887513577324444,0.8901788337144999,1.949515864859675,1.0,1.146292325784802,0.7295917671979342,1.0,,0.9249035980649396,0.8710164773416816,0.9620613625351873,,0.9330332494712195,0.8604563463541158,0.9232537940023748,,-0.5681817561533986,-0.9758934187316868,-0.28704493298447264,,-0.5022578460156986,-1.046592441053579,-0.5756048159702489,0.7524905158255597,5.050050050050049,19466.563433422634,4.669669669669669,0.53125,1.0,1.0,0.2,0.8,0.42583083392766186,0.37596116941828345,0.9999999996704914,0.4070333191601514,0.11633974664746342,0.15644930751592734,0.20547838803009524,0.30535437828983963,0.5674112186137039,0.7225733981199151,0.8441934351575692,12.0,75.0,114.0,136.0,166.0,0.40248375855908763,0.5888293605743463,0.14384479998642605,0.0,0.4194714830313864,0.026522932484246337,0.0,0.0,0.7684498976176668,0.08613909513347678,0.4194714830313864,0.5465099050820013,0.07731551075831691,2.2183000815790697e-05,0.6331600143605653,0.6852295804229023,0.7455311414575849,0.6086842015998009,0.5968896600347081,0.7647156023556221,0.7097610797401054,0.5680534248994964,0.560243346731545,0.4194714830313864,0.28321082019868143,0.26348961164966467,0.26348961164966467,0.4194714830313864,0.16278359531695136,0.15598187138172184,0.15598187138172184,0.5,15.138948885218074,9.622039055979636
8,bbob.attractive_sector_4,bbob.attractive_sector,4,36,11,vm_angles_ext,0.7217954354848317,297293.8734714088,7691.900854927481,74835.38964447098,9.729115215588218,0.8883242315918962,0.8964327014293427,2.008544223479455,1.0,1.0726325280770004,0.5738795149674027,1.0,,0.9205064150458628,0.7901523266846394,0.949784249909824,,0.9265764195221207,0.8590953337967591,0.9147845209527204,,-0.6043240637840013,-1.5952985236069193,-0.3817488691441584,,-0.5545222026889887,-1.0641644736423315,-0.643579008772682,0.73121226131923,5.230230230230229,14430.271717691794,4.829829829829829,0.4117647058823529,1.0,1.0,0.2,0.8,0.41083985270911105,0.36411022342024624,0.9999999996720914,0.4125945157476679,0.09855166236301006,0.15321801853408348,0.1937903613160019,0.31378738732357836,0.5836423977720082,0.7337411657112933,0.8674169781365424,15.0,78.0,112.0,135.0,166.0,0.38384261241882167,0.5864036338343352,0.1710142806638557,0.0,0.41172866273135195,0.021989125153323772,0.0,0.0,0.7321064546610124,0.08363548678585506,0.41172866273135195,0.5446339294162635,0.054890026676815494,7.2502213003525066e-06,0.6309865994445442,0.6835921564997917,0.7334628653340053,0.6150946641635825,0.5970327016683323,0.7485217282593892,0.6736405862566743,0.575484775688902,0.5608176938047036,0.41172866273135195,0.2709668490614978,0.25893825575281215,0.25893825575281215,0.41172866273135195,0.16275093882317787,0.1527904069785397,0.1527904069785397,0.5,16.248280216095356,9.705455204596591
9,bbob.attractive_sector_4,bbob.attractive_sector,4,38,11,vm_angles_ext,0.7154208677984881,296442.3566592391,13884.059696880195,81020.14011575545,5.835479095063313,0.8565465220117334,0.9081455405986462,1.884326462506525,0.9989197354248849,1.025593619262009,0.26866553299381124,1.0,,0.9126763969110905,0.7834311274121009,0.9474970421341621,,0.9140039877655837,0.8474385322324697,0.9140039877655837,,-0.6695445081763669,-1.660518967999285,-0.40256088684631397,,-0.6584076172404005,-1.1680498881937433,-0.6584076172404005,0.7630595765006268,5.230230230230229,19028.06511488976,4.689689689689689,0.4444444444444444,1.0,1.0,0.2,0.8,0.3855741210356856,0.34854239702815365,0.9999999996912976,0.39607559840469964,0.09388113505856635,0.14136690811015984,0.18652200346053616,0.318473851020141,0.5959835267964629,0.72898042256338,0.8575971698033156,14.0,78.0,112.0,136.0,167.0,0.37746861392394604,0.5732125249237189,0.17970177805016008,0.0,0.40509051067449714,0.0301808315180272,0.0,0.0,0.7403079446921048,0.08114968280663573,0.40509051067449714,0.5227928913717035,0.05572182977819021,6.9176370959484245e-06,0.6020418034872794,0.694279845061652,0.7230890313014451,0.6151354979646337,0.5988272217210642,0.7409727844726138,0.6674373374860405,0.5636579974373832,0.5557139797722971,0.40509051067449714,0.2809612207276985,0.2640960637208002,0.2640960637208002,0.40509051067449714,0.15431012146482584,0.1409944469536969,0.1409944469536969,0.5,16.54753633243522,9.949533372275665
